intnum,q0,q1a,q1b,q2,q3,f1,f2a,f2b,f3,f4,f5_1,f5_2,f5_3,f5_4,f5_5,f5_6,f5_7,f5_8,f5_9,f5_10,f5_11,f5_12,f5_13,f5_14,f5_15,f5_16,s1,s2,s3,gew
11071,2,-99.99,2,2,-99.99,4,350,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11083,1,7,-99.99,2,2,1,1000,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.059612
11089,1,8,-99.99,2,1,1,40,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
11095,1,4,-99.99,2,1,2,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.120042
11096,2,-99.99,1,2,-99.99,1,150,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11097,2,-99.99,1,2,-99.99,2,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11114,1,3,-99.99,2,1,1,15,-99.99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11116,1,1,-99.99,2,2,1,400,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.113434
11119,1,3,-99.99,2,1,2,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.122053
11127,1,3,-99.99,2,1,1,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11134,1,7,-99.99,2,1,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.119514
11168,2,-99.99,1,2,-99.99,1,40,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11171,1,10,-99.99,2,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11180,1,10,-99.99,2,-99.99,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11194,2,-99.99,1,2,-99.99,1,200,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11214,1,2,-99.99,2,2,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.132278
11218,2,-99.99,2,2,-99.99,5,0,-99.99,-99.99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11235,1,7,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
11260,1,3,-99.99,2,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.122053
11272,1,10,-99.99,2,-99.99,1,50,-99.99,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11275,1,10,-99.99,2,-99.99,1,50,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11276,1,1,-99.99,2,3,1,0,-99.99,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.45073
11285,1,3,-99.99,2,3,1,250,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.443817
11290,1,7,-99.99,2,1,1,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.119514
11292,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11300,1,10,-99.99,2,-99.99,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11306,1,10,-99.99,2,-99.99,1,2,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.717614
11317,2,-99.99,1,2,-99.99,1,4,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11335,1,10,-99.99,2,-99.99,1,-90,2,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11337,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11338,1,3,-99.99,2,1,1,30,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11340,1,7,-99.99,2,1,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
11344,1,4,-99.99,2,1,1,50,-99.99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
11353,1,3,-99.99,2,1,1,20,-99.99,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11361,1,10,-99.99,2,-99.99,1,50,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,-99.99,1,.717614
11373,2,-99.99,3,2,-99.99,2,120,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11379,1,4,-99.99,2,1,5,0,-99.99,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
11393,1,7,-99.99,2,1,2,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
11409,2,-99.99,1,2,-99.99,1,10,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11411,2,-99.99,2,2,-99.99,1,185,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-99.99,-99.99,1,1
11422,1,3,-99.99,2,1,2,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11429,1,8,-99.99,2,3,1,400,-99.99,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,.436766
11474,2,-99.99,3,2,-99.99,1,300,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11481,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11494,2,-99.99,1,2,-99.99,1,200,-99.99,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11499,1,10,-99.99,2,-99.99,2,50,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,.717614
11518,1,8,-99.99,2,1,2,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
11534,1,3,-99.99,2,1,3,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11536,1,10,-99.99,2,-99.99,1,200,-99.99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11560,1,10,-99.99,2,-99.99,1,150,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11566,1,7,-99.99,2,1,1,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
11610,1,5,-99.99,2,1,1,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.121493
11614,2,-99.99,1,2,-99.99,4,2,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11618,2,-99.99,2,2,-99.99,2,25,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11641,1,10,-99.99,2,-99.99,1,150,-99.99,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11656,1,8,-99.99,2,2,1,10,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-99.99,2,1.101536
11660,1,4,-99.99,2,1,1,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
11665,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11702,1,7,-99.99,2,2,1,300,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.059612
11704,1,8,-99.99,2,2,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.101536
11709,2,-99.99,3,2,-99.99,1,171,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11724,1,2,-99.99,2,2,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.132278
11731,1,10,-99.99,2,-99.99,1,20,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11755,2,-99.99,2,2,-99.99,1,100,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11778,1,8,-99.99,1,2,1,10,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.100399
11794,2,-99.99,1,1,-99.99,4,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11802,1,8,-99.99,2,1,2,40,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.12086
11803,1,8,-99.99,2,1,1,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.12086
11806,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11826,1,3,-99.99,2,1,1,100,-99.99,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11841,1,3,-99.99,2,1,1,50,-99.99,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.122053
11842,1,3,-99.99,2,3,1,100,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,.443817
11846,1,3,-99.99,2,2,1,700,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.06359
11847,1,3,-99.99,2,1,1,300,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11848,1,2,-99.99,2,2,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.132278
11871,1,7,-99.99,2,1,5,0,-99.99,-99.99,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1.119514
11878,1,8,-99.99,2,3,1,200,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.436766
11881,1,10,-99.99,2,-99.99,1,100,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11890,1,10,-99.99,2,-99.99,1,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11895,1,3,-99.99,2,1,1,6,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
11913,1,10,-99.99,2,-99.99,5,0,-99.99,-99.99,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11918,1,10,-99.99,2,-99.99,2,20,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11919,1,10,-99.99,2,-99.99,1,25,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
11936,2,-99.99,1,2,-99.99,2,7,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
11985,1,3,-99.99,2,2,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.06359
11989,1,3,-99.99,2,1,5,0,-99.99,-99.99,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1.122053
11992,1,3,-99.99,2,2,1,100,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.06359
11995,1,8,-99.99,2,1,2,100,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
12008,1,10,-99.99,2,-99.99,1,300,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12009,2,-99.99,1,2,-99.99,1,40,-99.99,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12047,1,8,-99.99,2,1,1,-90,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
12060,2,-99.99,2,2,-99.99,1,200,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12066,1,3,-99.99,2,1,1,50,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12070,1,3,-99.99,2,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.122053
12073,2,-99.99,1,2,-99.99,1,40,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12096,1,3,-99.99,2,1,1,10,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12106,1,8,-99.99,2,1,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.12086
12113,1,7,-99.99,2,1,5,0,-99.99,-99.99,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.119514
12115,1,8,-99.99,2,1,1,200,-99.99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-99.99,1,1.12086
12121,1,11,-99.99,2,-99.99,1,10,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.753961
12125,2,-99.99,1,2,-99.99,1,16,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12127,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12129,2,-99.99,3,2,-99.99,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12133,2,-99.99,2,2,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12135,2,-99.99,2,2,-99.99,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12174,1,10,-99.99,2,-99.99,1,85,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,.717614
12181,1,10,-99.99,2,-99.99,1,178,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12186,1,4,-99.99,2,1,1,50,-99.99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.120042
12187,1,10,-99.99,2,-99.99,1,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12210,1,10,-99.99,2,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12213,1,10,-99.99,2,-99.99,1,29,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12221,1,3,-99.99,2,1,1,100,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.122053
12234,1,1,-99.99,2,2,1,30,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.113434
12242,1,7,-99.99,2,1,1,150,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
12267,1,10,-99.99,2,-99.99,1,-90,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,.717614
12268,1,10,-99.99,2,-99.99,1,-90,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12269,2,-99.99,1,2,-99.99,1,50,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12282,1,3,-99.99,2,2,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.06359
12288,1,3,-99.99,2,1,1,50,-99.99,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12298,1,7,-99.99,2,1,1,600,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.119514
12299,2,-99.99,1,2,-99.99,3,100,-99.99,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12309,2,-99.99,1,2,-99.99,1,40,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12317,1,1,-99.99,2,2,1,200,-99.99,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.113434
12322,2,-99.99,2,2,-99.99,1,70,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12332,2,-99.99,2,2,-99.99,4,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12336,1,3,-99.99,2,1,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12365,1,4,-99.99,2,1,1,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
12382,2,-99.99,1,2,-99.99,2,10,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12394,1,3,-99.99,2,2,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1.06359
12415,1,8,-99.99,2,3,1,10,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,.436766
12432,1,3,-99.99,2,1,1,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12437,1,4,-99.99,2,1,1,300,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
12447,1,8,-99.99,2,1,1,70,-99.99,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
12458,2,-99.99,2,2,-99.99,1,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12461,2,-99.99,3,2,-99.99,1,10,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12477,1,3,-99.99,2,1,1,3,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1.122053
12516,1,8,-99.99,2,1,1,175,-99.99,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
12544,1,4,-99.99,2,1,1,10,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
12562,2,-99.99,2,2,-99.99,1,150,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12573,2,-99.99,2,2,-99.99,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12577,1,9,-99.99,2,1,3,100,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.127812
12592,1,3,-99.99,2,2,1,80,-99.99,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,2,1.06359
12601,1,8,-99.99,2,1,2,20,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.12086
12616,1,3,-99.99,2,1,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12628,2,-99.99,1,2,-99.99,1,50,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12639,1,3,-99.99,2,2,1,250,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.06359
12640,1,3,-99.99,2,2,1,200,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1.06359
12641,1,3,-99.99,2,1,2,20,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12644,1,3,-99.99,2,1,1,16,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12680,2,-99.99,1,2,-99.99,1,-90,2,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12686,2,-99.99,3,2,-99.99,1,100,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12708,1,1,-99.99,2,3,1,8,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.45073
12724,1,10,-99.99,2,-99.99,1,35,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.717614
12729,2,-99.99,1,2,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12731,2,-99.99,1,2,-99.99,1,27,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12741,1,3,-99.99,2,2,5,0,-99.99,-99.99,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.06359
12745,1,4,-99.99,2,1,3,10,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.120042
12758,1,3,-99.99,2,1,1,50,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12781,1,3,-99.99,2,1,1,50,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.122053
12825,2,-99.99,1,3,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12837,2,-99.99,1,3,-99.99,3,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12839,2,-99.99,2,3,-99.99,1,200,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12843,1,3,-99.99,3,1,1,200,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
12855,1,3,-99.99,3,1,1,75,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
12877,1,3,-99.99,3,1,1,30,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
12885,1,2,-99.99,3,1,1,300,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.064289
12902,1,10,-99.99,3,-99.99,2,50,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,.655598
12904,2,-99.99,1,3,-99.99,1,15,-99.99,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12915,1,8,-99.99,3,1,1,57,-99.99,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.055626
12935,2,-99.99,3,3,-99.99,1,-90,1,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12940,2,-99.99,2,3,-99.99,1,20,-99.99,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12950,2,-99.99,1,3,-99.99,5,0,-99.99,-99.99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12953,2,-99.99,2,3,-99.99,1,0,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
12964,1,3,-99.99,3,1,3,10,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
12978,1,3,-99.99,3,1,4,-90,1,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.056749
12984,1,3,-99.99,3,1,1,55,-99.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13014,2,-99.99,1,3,-99.99,1,30,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-99.99,-99.99,1,1
13058,1,11,-99.99,3,-99.99,1,10,-99.99,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,.688804
13066,1,3,-99.99,3,1,1,60,-99.99,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.056749
13071,1,2,-99.99,3,1,2,30,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.064289
13081,1,2,-99.99,3,1,1,50,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-99.99,1,1.064289
13092,1,3,-99.99,3,1,3,10,-99.99,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1.056749
